"ID","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
24821,74,1,5,"F",48,175,2101,691,160,47,19,95,5,30,25,10.0000000000001,"A1G"
24823,84,0,6,"F",43,276,3560,792,160,66,12,112,15,12,5,23.0000000000001,"A2E"
24824,69,1,3,"F",49,179,520,157,120,84,11,478,44,20,20,17.0000000000001,"A1F"
24825,47,1,4,"M",36,314,984,529,123,37,14,48,4,17,17,16.0000000000001,"A2F"
24827,90,0,3,"F",64,185,5926,978,160,47,15,351,10,50,45,16.0000000000001,"A4G"
24830,76,NA,NA,NA,37,170,468,211,120,59,11,80,14,12,12,18,"A1E"
24832,66,1,6,"M",51,153,538,232,120,39,10,40,4,15,15,20.0000000000001,"A1F"
24834,90,1,5,"F",69,126,492,200,120,49,13,111,9,15,15,17.0000000000001,"A1F"
24837,58,1,5,"M",37,198,670,310,120,32,12,47,5,14,12,17.0000000000001,"A3E"
24847,56,1,7,"F",44,222,1624,785,160,59,13,150,7,35,35,17.0000000000001,"A1G"
24848,54,1,3,"F",44,182,568,328,120,32,14,46,10,6,6,15,"A4D"
24851,90,1,6,"M",40,150,2094,468,140,55,11,90,12,9,8,20.0000000000001,"A3D"
24855,52,1,6,"F",73,119,1694,312,123,56,10,177,7,32,15,24,"A1F"
24856,66,1,5,"F",42,186,477,246,120,70,16,154,13,35,25,18,"A2G"
24864,27,0,3,"M",40,132,2347,471,158,30,9,26,2,15,15,25.0000000000001,"A1F"
24866,54,1,4,"F",64,122,707,211,124,24,13,46,5,11,10,15,"A3E"
24873,53,1,4,"M",47,157,579,309,120,22,12,36,3,20,20,18,"A2F"
24874,88,0,6,"M",42,233,1730,794,160,82,14,172,31,10,4,15,"S4D"
24881,26,0,2,"F",39,98,4769,518,160,42,13,54,8,10,10,18,"A3E"
24882,86,0,2,"F",34,180,1400,561,151,67,12,149,18,13,10,18,"A1E"
24885,40,1,4,"M",44,182,622,266,120,38,12,75,4,25,25,26.0000000000001,"A1G"
24895,52,0,1,"F",34,293,742,300,140,20,12,30,2,20,20,19.0000000000001,"N2F"
24901,78,0,1,"F",47,92,425,120,120,70,15,127,17,20,5,16.0000000000001,"A4E"
24906,30,1,5,"F",36,266,682,370,120,19,13,40,3,15,15,15,"N2F"
24909,64,1,7,"F",50,178,977,436,146,68,13,82,14,11,10,18,"S2E"
24915,61,NA,NA,"F",57,159,684,219,120,35,13,65,16,6,6,15,"S4D"
24916,39,1,4,"F",35,158,481,233,120,32,12,42,3,20,20,20.0000000000001,"A1F"
24919,74,1,5,"F",33,303,550,241,111,51,13,89,16,10,6,18,"S4D"
24921,66,0,7,"M",45,179,676,285,120,71,14,190,11,25,15,16.0000000000001,"A1F"
24927,78,1,6,"M",50,176,1120,556,150,91,24,135,9,25,20,17.0000000000001,"A2G"
24929,76,1,7,"M",37,241,2148,495,140,58,12,93,13,14,14,17.0000000000001,"A1E"
24930,58,1,7,"F",46,182,1503,342,120,44,13,60,5,18,18,19.0000000000001,"A2F"
24934,83,1,1,"F",40,163,436,270,120,77,12,216,22,15,10,21,"A1E"
24937,68,1,6,"F",42,165,1249,404,128,52,13,117,11,15,10,18,"A2F"
24938,67,1,5,"F",44,191,295,215,120,60,18,136,9,25,25,7.00000000000011,"A2F"
24939,82,NA,5,"F",46,218,399,402,132,78,10,255,25,15,10,26.0000000000001,"A1E"
24943,36,0,1,"F",47,192,331,176,120,40,13,136,15,12,10,19.0000000000001,"S4E"
24945,72,0,4,"F",39,230,484,240,120,25,12,41,3,16,15,22.0000000000001,"A2F"
24947,57,0,6,"F",52,139,663,256,124,13,10,15,1,15,15,18,"F1F"
24948,78,1,2,"M",30,174,850,270,160,58,13,93,11,25,25,18,"A2G"
24952,78,NA,NA,"F",37,166,1275,321,126,90,20,248,16,20,19,19.0000000000001,"A1F"
24955,51,1,7,"M",43,180,483,451,140,24,10,33,2,20,20,19.0000000000001,"A1F"
24957,48,0,7,"F",41,181,467,174,120,60,12,79,10,13,13,16.0000000000001,"S2E"
24958,71,1,4,"F",39,168,1289,583,154,65,12,92,27,20,20,18,"A1F"
24960,45,0,1,"M",37,297,655,246,120,74,13,254,21,30,12,17.0000000000001,"A1E"
24965,48,1,4,"M",40,159,590,413,140,23,10,30,2,20,20,20.0000000000001,"A1F"
24969,49,0,2,"F",38,291,1079,595,140,32,13,42,5,11,10,16.0000000000001,"A3E"
24970,54,1,7,"M",37,240,803,397,125,22,10,30,2,20,20,22.0000000000001,"A1F"
24972,86,NA,3,"F",38,193,979,466,150,76,19,146.5,11,20,15,4.00000000000011,"A3F"
24974,87,NA,NA,"F",59,160,882,227,120,77,13,326,24,17,10,21,"S2F"
24976,76,1,3,"F",52,160,1469,406,129,35,14,35,7,7,5,16.0000000000001,"A4D"
24984,84,1,1,"F",45,190,609,322,120,63,13,184,13,40,40,18,"A1G"
24989,68,1,3,"M",48,177,856,376,120,69,15,92,25,20,20,17.0000000000001,"A1F"
24992,62,1,5,"M",47,116,1272,319,120,30,11,28,3,16,16,15,"A1F"
24993,48,1,5,"M",51,159,1383,410,130,64,13,141,11,25,25,17.0000000000001,"S2G"
24999,72,1,5,"F",39,201,1239,305,120,55,11,172,14,36,10,19.0000000000001,"A1E"
25001,59,1,5,"F",38,268,804,514,140,64,12,60.25,21,6,6,15,"S2D"
25005,82,0,1,"F",39,144,1240,395,140,27,11,37,3,15,15,21,"A2F"
25007,42,1,7,"M",39,220,1886,610,140,30,13,58,5,15,13,15,"A3F"
25009,47,1,6,"F",40,185,427,310,120,52,10,103,12,20,20,26.0000000000001,"A1F"
25010,82,0,1,"M",36,115,715,232,130,81,29,163,16,15,10,10.0000000000001,"S3F"
25012,56,0,1,"M",52,165,1348,274,122,51,8,144,24,8,7,16.0000000000001,"S3D"
25016,70,1,2,"M",41,146,557,225,125,71,12,154,11,23,23,15,"A1F"
25017,86,NA,NA,"F",43,182,370,137,120,73,11,101,22,10,10,21,"A1E"
25024,52,1,6,"M",45,186,3247,634,132,16,10,25,1,25,25,22.0000000000001,"N1G"
25025,51,1,5,"M",41,183,475,319,120,43,13,52,6,28,28,21,"A1G"
25028,79,1,2,"F",42,218,1472,551,120,74,13,140,14,17,17,20.0000000000001,"S2F"
25029,57,0,2,"F",34,180,1109,435,140,23,13,58,5,20,4,15,"N4F"
25032,84,1,1,"F",46,176,477,223,120,60,11,64,18,6,5,22.0000000000001,"S3D"
25034,74,1,6,"M",44,242,962,392,140,47,12,42,8,7,5,15,"A3D"
25038,64,1,4,"M",46,179,833,373,134,26,13,51,5,20,20,15,"A4F"
25045,48,1,4,"M",39,193,807,429,120,75,13,124,20,10,10,15,"S2E"
25049,50,1,5,"M",49,174,1116,494,145,19,10,30,1,30,30,24,"N1G"
25053,35,NA,NA,"F",39,172,513,261,120,63,14,118,9,25,25,22.0000000000001,"A1G"
25055,94,NA,2,"F",66,96,588,230,140,66,37,165,12,20,15,14.0000000000001,"S3F"
25056,41,1,6,"F",38,226,486,293,120,59,13,95,10,15,15,15,"A2E"
25059,65,NA,NA,"F",42,190,386,285,120,44,14,93,10,16,16,18,"A4F"
25060,77,1,2,"F",42,181,558,263,121,70,13,152,14,20,20,19.0000000000001,"S2F"
25062,48,0,3,"F",40,185,650,324,121,59,13,120,9,20,20,17.0000000000001,"A1F"
25066,50,1,1,"F",35,202,484,259,120,14,11,20,1,20,20,16.0000000000001,"F1F"
25067,72,NA,NA,"F",41,221,779,401,134,45,12,50,7,10,5,15,"A2E"
25073,46,0,2,"M",42,149,582,257,140,20,12,42,2,22,22,18,"N2F"
25075,64,1,2,"F",45,131,616,245,120,40,9,30,3,15,15,25.0000000000001,"A1F"
25082,61,NA,NA,"F",40,215,2296,549,142,55,13,123,13,15,10,18,"A1E"
25083,79,1,5,"F",38,169,1017,305,135,71,13,276,14,35,35,18,"A1G"
25093,50,1,6,"M",39,231,873,461,140,35,10,30,3,15,15,21,"A1F"
25098,71,0,5,"M",41,156,496,358,120,13,8,15,1,15,15,21,"F1F"
25100,93,0,2,"F",45,191,587,356,120,74,13,150,23,12,12,17.0000000000001,"S3E"
25102,77,0,1,"F",52,159,481,173,120,70,13,100,14,10,10,20.0000000000001,"S2E"
25103,88,0,1,"F",45,160,720,241,120,70,12,145,18,14,14,18,"A1E"
25107,40,0,2,"F",51,165,377,183,120,45,12,102,6,30,30,26.0000000000001,"A1G"
25109,56,1,6,"M",38,161,2286,347,135,38,11,41,3,25,25,25.0000000000001,"A1G"
25113,36,1,6,"M",39,251,480,349,120,60,15,117,14,15,10,16.0000000000001,"A3F"
25118,49,1,6,"M",37,176,343,309,120,48,12,134,13,15,13,20.0000000000001,"S4F"
25139,53,1,7,"M",51,163,1346,490,140,59,10,101,7,25,25,26.0000000000001,"A1G"
25142,50,0,5,"M",39,228,652,354,120,39,11,66,5,25,15,24,"A1F"
25149,88,1,2,"F",53,108,1379,250,120,40,26,80,4,30,30,5.00000000000006,"A1F"
25151,65,1,1,"F",40,165,777,253,120,70,13,126,13,14,14,17.0000000000001,"S2E"
25155,60,1,3,"F",42,165,375,207,120,73,13,174,26,22,6,19.0000000000001,"S4D"
25156,69,NA,NA,"F",42,217,797,397,120,57,14,175,7,50,50,18,"A2G"
25161,82,0,1,"F",36,182,245,147,120,53,9,89,7,20,20,26.0000000000001,"A1F"
25166,55,1,2,"M",53,106,923,385,136,81,12,247,27,13,11,24,"S3E"
25170,78,1,4,"M",34,125,726,319,125,60,15,101,9,20,20,18,"A2F"
25172,71,1,2,"F",52,152,311,196,120,60,14,100,13,12,10,15,"S3E"
25173,76,1,4,"M",36,183,960,423,136,39,10,50,4,17,17,19.0000000000001,"A1F"
25174,32,1,4,"F",38,147,851,291,140,25,14,76,5,50,7,16.0000000000001,"A4G"
25179,88,NA,NA,"F",47,174,317,200,120,66,12,65,20,10,10,19.0000000000001,"A1E"
25180,68,1,1,"F",43,171,502,214,120,20,11,40,2,20,20,16.0000000000001,"N2F"
25185,85,NA,NA,"M",44,222,726,427,137,85,15,119,15,16,5,18,"S3E"
25189,46,1,7,"F",65,123,1552,218,120,49,13,66,5,20,20,17.0000000000001,"A1F"
25190,59,1,4,"F",38,137,2584,286,140,55,13,120,7,25,20,18,"A1F"
25195,66,0,1,"M",50,225,837,212,120,73,13,164,18,12,10,18,"S2E"
25197,41,1,5,"F",46,185,2676,440,138,47,14,76,5,20,19,16.0000000000001,"A2F"
25200,30,0,2,"M",53,161,209,191,120,46,12,64,13,8,6,15,"A3D"
25202,74,1,2,"M",54,151,896,392,136,94,32,288,14,30,0,11.0000000000001,"A1F"
25203,30,1,5,"F",36,272,489,390,120,51,12,158,7,50,42,25.0000000000001,"A1G"
25205,74,1,1,"F",45,159,301,210,101,59,20,138,16,20,16,18,"A3F"
25207,69,1,3,"F",46,184,614,320,134,39,12,67,7,20,20,22.0000000000001,"A1F"
25208,70,0,2,"F",36,188,651,298,120,61,13,146,7,27,10,17.0000000000001,"A3G"
25214,79,0,1,"U",38,127,668,218,138,65,12,131,13,17,10,15,"A1F"
25215,35,0,5,"M",40,193,490,211,120,67,27,90,6,25,25,12,"A1F"
25217,49,1,5,"F",45,151,176,148,120,79,12,392,45,12,10,18,"S4E"
25219,38,0,6,"M",44,207,743,499,125,37,12,70,4,20,20,22.0000000000001,"A2F"
25228,74,0,5,"F",45,177,436,185,116,39,10,62,7,20,20,26.0000000000001,"A1F"
25229,57,NA,NA,"M",43,183,598,305,120,69,11,132,19,14,5,17.0000000000001,"S3D"
25231,33,1,4,"M",36,177,308,120,102,52,13,56,14,5,5,16.0000000000001,"S4D"
25233,56,1,4,"M",40,97,486,265,125,45,9,161,12,20,20,20.0000000000001,"A2F"
25236,72,1,2,"F",38,188,639,250,120,20,12,25,2,15,15,18,"N2F"
25243,74,1,5,"M",42,171,641,385,139,23,11,25,4,10,3,17.0000000000001,"A3E"
25248,52,0,5,"M",59,152,602,186,120,23,10,32,2,17,17,20.0000000000001,"A1F"
25249,60,1,2,"F",38,176,680,335,120,62,12,77,8,21,15,25.0000000000001,"A1F"
25257,56,1,7,"F",38,179,1438,349,131,42,12,59,5,20,20,15,"A1F"
25261,60,1,6,"M",48,154,1338,401,140,63,12,139,18,10,10,20.0000000000001,"A1E"
25273,57,0,5,"F",37,218,185,121,120,36,9,35,3,15,15,26.0000000000001,"A1F"
25275,51,1,5,"F",33,206,1306,405,132,52,13,94,11,15,15,18,"A1F"
25277,67,NA,NA,"M",41,198,681,403,120,78,13,263.08,31,20,20,18,"A1F"
25278,91,0,5,"F",48,181,383,215,120,70,13,101,15,15,7,18,"S2F"
25284,52,1,6,"F",65,118,1564,376,123,73,11,165,17,20,10,23.0000000000001,"A1E"
25286,63,0,5,"M",46,165,748,276,120,22,10,22,2,17,17,15,"A1F"
25289,92,1,2,"F",43,134,686,190,120,53,8,132,15,20,15,18,"A1F"
25291,66,1,4,"M",39,251,915,390,132,57,16,160,11,20,20,17.0000000000001,"S3F"
25292,76,0,1,"M",47,182,1102,239,120,75,16,240,21,25,12,18,"S4E"
25295,44,1,7,"F",36,242,1333,560,160,46,10,73,5,19,19,18,"A1F"
25298,51,1,4,"F",0,0,0,0,0,59,16,110,17,15,10,12,"N1E"
25300,82,NA,2,"J",42,187,860,358,120,63,14,124,13,12,10,15,"S2E"
25308,44,1,7,"M",42,200,716,350,123,59,13,155,11,25,25,21,"A1G"
25310,50,1,3,"M",41,255,1576,654,151,45,15,170,4,100,100,18,"A1G"
25312,30,0,6,"F",36,203,650,356,120,12,10,15,1,15,15,18,"F1F"
25315,44,1,3,"F",42,187,592,272,120,15,10,20,1,20,20,20.0000000000001,"F1F"
25316,64,NA,NA,NA,36,185,745,347,124,52,11,70,4,20,20,24,"A1F"
25318,56,1,6,"F",40,246,1766,457,120,31,13,80,5,20,20,19.0000000000001,"A1F"
25320,80,1,6,"M",46,178,457,192,120,54,14,99,5,26,20,21,"A1F"
25324,77,1,3,"M",44,185,619,363,122,75,14,245,19,19,19,21,"S4F"
25325,64,1,5,"F",42,121,984,250,121,49,13,100,8,20,20,18,"S2F"
25329,73,1,5,"F",37,213,463,270,120,66,13,166,15,16,12,15,"A1F"
25330,47,1,5,"F",35,139,438,201,120,51,13,112,11,13,12,19.0000000000001,"A4E"
25333,53,1,4,"F",34,196,590,338,120,48,14,75,8,20,20,21,"A2F"
25334,36,0,7,"M",61,130,2320,471,142,29,14,31,3,20,20,18,"A1F"
25335,48,1,6,"F",40,216,402,317,120,28,10,31,3,15,15,18,"A1F"
25336,60,1,6,"F",64,154,972,254,120,24,14,32,3,12,12,16.0000000000001,"N3E"
25337,30,1,5,"F",52,159,485,275,120,34,12,21,8,5,3,18,"A4D"
25346,78,NA,NA,"F",45,205,511,325,120,79,28,133,21,10,5,14.0000000000001,"S3D"
25349,79,1,1,"M",40,138,1042,174,120,69,12,142,16,12,10,15,"A1E"
25353,39,1,3,"F",44,185,813,319,120,49,13,62,4,22,22,17.0000000000001,"A1F"
25358,49,1,4,"M",44,180,384,269,120,59,13,190,14,27,22,22.0000000000001,"S2G"
25360,36,1,5,"M",44,178,731,333,120,40,12,55,4,20,20,22.0000000000001,"A1F"
25364,73,1,7,"F",65,145,1730,448,140,35,12,45,3,20,20,22.0000000000001,"A1F"
25373,60,1,4,"F",45,156,227,194,120,69,13,88.5,15,10,10,20.0000000000001,"A2E"
25378,78,1,6,"M",43,175,411,213,120,32,11,35,3,25,25,24,"A1G"
25385,82,1,5,"F",53,200,1207,603,126,40,9,40,3,15,15,19.0000000000001,"A1F"
25391,77,NA,NA,NA,51,169,603,311,120,70,14,108,16,10,10,18,"S2E"
25393,65,1,4,"M",35,255,1660,522,140,77,14,293,25,25,25,19.0000000000001,"S3G"
25394,73,1,7,"F",38,240,641,417,120,80,13,246,31,20,10,19.0000000000001,"S3E"
25395,38,0,2,"F",39,191,882,350,120,62,11,99,9,18,18,26.0000000000001,"A1F"
25405,37,NA,NA,"M",41,172,710,329,140,62,13,177,10,31,31,15,"A1G"
25410,77,0,2,"F",40,160,1075,375,128,60,11,208,23,15,13,26.0000000000001,"A1E"
25411,34,1,2,"F",33,191,1025,408,140,50,12,126,17,15,5,21,"S4E"
25422,40,NA,NA,"F",31,175,2715,370,140,13,8,15,1,15,15,23.0000000000001,"N1F"
25423,64,1,4,"M",40,106,1430,221,140,52,27,69,9,10,10,16.0000000000001,"A4D"
25424,86,0,2,"M",62,145,888,328,120,43,12,42,10,6,3,21,"A4D"
25426,62,1,5,"F",36,212,668,229,120,15,12,23,1,23,23,17.0000000000001,"F1F"
25429,42,0,5,"F",36,123,1176,419,160,14,12,20,1,20,20,16.0000000000001,"F1F"
25431,52,0,2,"M",39,218,709,294,120,53,14,74,10,12,12,18,"A2E"
25438,45,1,4,"M",50,177,573,345,120,38,13,92,6,25,25,18,"A2G"
25441,67,1,7,"M",49,144,2258,532,160,15,10,20,1,20,20,21,"F1F"
25444,70,1,7,"F",41,266,1436,663,143,40,8,115,4,35,35,18,"A1G"
25447,86,1,7,"F",40,189,1099,465,160,56,13,161,12,16,15,9,"A1F"
25450,74,1,3,"F",36,153,945,398,160,28,12,56,4,20,20,19.0000000000001,"A1F"
25451,76,0,1,"F",35,182,345,174,111,64,16,69,9,15,15,18,"S2F"
25452,54,1,6,"M",43,183,550,284,120,56,13,81,12,9,9,15,"S4D"
25456,90,0,2,"F",41,214,751,230,120,91,16,294,17,26,22,23.0000000000001,"A2G"
25458,96,NA,NA,NA,62,156,1163,314,120,36,13,58,4,20,16,18,"A1F"
25459,50,1,5,"M",42,195,674,350,120,41,13,47,4,20,20,16.0000000000001,"A1F"
25460,30,NA,NA,"F",65,123,1552,218,120,52,9,63,7,15,15,25.0000000000001,"A1F"
25465,90,1,6,"F",38,167,2490,379,140,68,15,89,10,15,10,19.0000000000001,"A3E"
25466,80,1,4,"M",40,180,1319,460,155,23,12,31,3,15,15,17.0000000000001,"A2F"
25467,27,1,3,"M",43,193,481,290,120,56,12,80,7,16,15,17.0000000000001,"A1F"
25468,75,0,2,"F",67,99,916,197,116,47,7,187,12,25,25,18,"A2G"
25472,38,1,7,"M",32,276,725,332,137,13,8,20,1,20,20,22.0000000000001,"N1F"
25477,71,1,1,"F",45,131,447,214,120,24,13,34,4,11,9,18,"A3E"
25483,97,0,2,"F",41,180,401,237,120,77,13,145,24,10,10,17.0000000000001,"S3E"
25486,95,1,1,"F",49,165,386,209,120,55,13,86,15,10,5,15,"A4E"
25487,28,0,4,"F",37,170,818,332,128,16,11,25,1,25,25,21,"N1G"
25488,50,1,5,"F",39,187,717,385,130,58,9,118,9,17,17,26.0000000000001,"A1F"
25494,74,NA,NA,"F",40,196,1049,356,120,65,14,240,18,40,20,22.0000000000001,"A1F"
25498,84,NA,NA,"F",41,155,433,158,120,60,13,110,11,15,15,18,"S2F"
25499,62,1,4,"F",38,198,875,402,140,87,13,373,35,25,25,22.0000000000001,"A1G"
25503,75,1,5,"F",52,144,331,217,120,61,10,65,15,6,5,18,"S3D"
25506,78,1,6,"F",45,150,973,422,160,62,13,145,8,25,25,19.0000000000001,"A1G"
25519,80,1,1,"F",40,155,379,175,120,51,12,93,7,21,16,18,"A2F"
25521,52,1,5,"M",42,219,960,422,122,57,16,130,13,15,15,16.0000000000001,"A4F"
25524,61,0,6,"M",41,249,1333,604,138,15,13,27,2,15,12,15,"F1F"
25526,64,1,7,"M",49,149,1628,485,140,72,13,123,13,18,18,19.0000000000001,"A1F"
25529,52,1,3,"M",30,180,375,260,120,25,11,37,3,15,15,19.0000000000001,"A2F"
25531,73,0,1,"F",44,184,468,223,120,50,9,148,9,25,20,18,"A1F"
25532,51,1,3,"M",37,305,919,480,160,78,13,180,20,20,17,20.0000000000001,"S2F"
25535,51,1,5,"F",44,107,2411,195,124,34,13,96,6,25,6,18,"A4G"
25541,36,0,2,"F",43,159,360,206,120,34,15,46,5,20,20,16.0000000000001,"A3F"
25542,76,1,2,"F",45,173,522,225,120,66,9,108,11,20,20,24,"A1F"
25547,76,NA,NA,"F",41,170,938,309,130,14,11,25,1,25,25,17.0000000000001,"F1G"
25548,36,1,4,"M",39,196,953,238,120,35,13,56,6,13,11,15,"A3E"
25554,63,NA,NA,"M",62,110,5167,164,120,81,14,362,28,20,20,21,"S4F"
25555,50,0,2,"M",41,252,439,310,120,47,14,51,6,20,20,18,"A1F"
25561,46,0,6,"M",40,243,957,461,121,32,12,52,8,10,7,19.0000000000001,"S4E"
25567,55,1,6,"M",43,208,1105,515,136,56,11,85,11,20,5,18,"A2F"
25573,55,1,7,"F",41,200,521,138,120,77,13,285,14,50,50,24,"S2G"
25579,67,NA,NA,"F",44,174,1823,390,120,27,12,37,4,12,10,15,"A2E"
25581,69,1,7,"M",58,155,1529,656,143,47,12,100,3,50,50,19.0000000000001,"A1G"
25582,57,1,6,"F",41,261,1778,435,125,15,10,20,1,20,20,20.0000000000001,"F1F"
25583,59,1,4,"F",41,204,870,308,120,48,8,239,14,21,21,21,"S2F"
25589,75,0,2,"F",42,84,364,89,113,33,12,42,9,7,4,18,"S4D"
25592,88,1,1,"F",34,153,414,193,120,73,11,147,23,12,12,21,"A1E"
25608,81,1,6,"F",51,177,952,437,136,69,14,144,14,15,12,18,"S2E"
25610,32,0,4,"F",37,253,682,375,120,29,12,52,4,20,20,21,"S2F"
25615,63,1,7,"F",41,224,2484,562,140,78,14,213,16,30,25,20.0000000000001,"S3G"
25619,49,NA,NA,"M",37,193,643,204,120,52,13,135,6,25,25,17.0000000000001,"A1G"
25620,36,NA,NA,NA,39,326,2715,643,138,48,13,121,12,15,15,22.0000000000001,"A4F"
25626,54,1,5,"F",48,179,806,357,120,69,10,134,14,16,16,24,"A1F"
25627,70,1,1,"M",42,181,582,293,121,52,8,71,15,7,6,18,"A3D"
25628,60,1,7,"M",46,203,2346,569,144,52,13,101,6,25,25,18,"A2G"
25629,68,1,5,"F",42,245,1065,536,140,70,10,124,13,20,20,26.0000000000001,"A1F"
25630,57,1,6,"M",39,205,919,491,160,28,12,55,2,30,30,26.0000000000001,"A1G"
25633,82,0,1,"F",55,129,449,181,120,31,12,45,7,10,10,16.0000000000001,"A4E"
25634,45,1,5,"M",41,257,684,277,120,50,12,74,6,16,16,16.0000000000001,"A2F"
25635,96,1,7,"F",45,189,3681,491,140,29,6,116,12,17,17,15,"A1E"
25642,59,1,5,"M",27,109,543,201,140,50,15,204,11,100,17,17.0000000000001,"A3F"
25647,76,1,2,"M",40,167,461,197,120,119,33,460,10,100,25,17.0000000000001,"A1G"
25653,68,1,6,"M",44,144,896,311,135,56,12,91,7,19,19,21,"A1F"
25661,54,1,3,"F",32,174,892,259,121,64,12,87,13,10,10,18,"S3E"
25662,36,1,6,"U",51,183,5661,790,158,59,13,99,11,15,13,17.0000000000001,"S2F"
25664,84,0,3,"M",38,149,725,311,142,120,27,338,28,25,25,21,"S2G"
25672,36,0,2,"M",46,168,319,205,120,52,12,81,12,10,10,19.0000000000001,"A3E"
25673,68,1,3,"F",54,166,1998,371,136,37,11,60,6,20,20,26.0000000000001,"A1F"
25676,80,0,4,"F",34,184,672,197,120,42,8,97,7,21,20,15,"A1F"
25682,36,1,5,"F",35,145,646,318,140,14,8,32,2,17,17,16.0000000000001,"A1F"
25683,60,1,3,"F",38,206,575,187,120,32,9,85,9,20,16,18,"A1F"
25686,81,1,3,"M",58,88,810,210,137,17,12,35,2,20,15,17.0000000000001,"N2F"
25691,53,NA,NA,"F",37,241,1346,412,125,70,14,370,11,45,45,16.0000000000001,"S2G"
25697,30,1,4,"M",46,177,1475,484,120,46,12,115,7,30,30,17.0000000000001,"S2G"
25698,58,NA,NA,"F",34,171,1442,423,128,72,13,116,12,16,16,18,"A1F"
25703,36,1,4,"F",40,226,2774,577,141,36,13,76,5,20,20,19.0000000000001,"A2F"
25704,66,1,1,"F",61,154,784,344,120,47,15,113,10,16,12,18,"A4E"
25705,65,1,4,"M",40,215,736,316,122,63,13,186,8,37,37,16.0000000000001,"A2G"
25707,76,1,4,"M",45,169,2193,604,160,26,14,200,8,25,25,16.0000000000001,"A4G"
25708,47,0,5,"F",30,76,1583,368,160,14,11,25,1,25,25,17.0000000000001,"F1G"
25710,56,NA,5,"M",37,163,1382,360,123,73,36,263,11,37,0,4.00000000000011,"A3G"
25720,70,0,2,"F",42,189,2040,525,152,32,13,39,5,10,10,18,"A3E"
25722,60,0,4,"F",44,171,241,152,120,34,12,45,9,5,5,21,"A4D"
25733,82,0,3,"M",47,185,2292,461,133,64,11,136,13,16,16,24,"A1F"
25740,34,1,4,"F",37,249,411,172,120,38,13,71,7,15,15,16.0000000000001,"A3F"
25741,55,1,2,"F",42,198,661,337,120,34,14,49,11,6,4,16.0000000000001,"S4D"
25742,58,1,3,"F",56,143,624,171,120,27,12,41,5,12,12,20.0000000000001,"A3E"
25751,29,1,7,"M",43,188,1342,472,140,23,10,26,2,20,20,18,"A1F"
25755,86,0,6,"U",36,80,0,408,160,39,13,64,6,15,15,18,"S2F"
25758,76,0,6,"F",56,94,251,87,120,33,12,70,5,15,15,25.0000000000001,"A2F"
25765,84,0,5,"F",36,264,1000,531,139,48,12,80,7,20,20,24,"A2F"
25766,56,1,6,"M",39,174,935,313,120,16,10,20,1,20,20,20.0000000000001,"F1F"
25767,87,1,7,"M",41,246,814,568,158,68,12,122,13,20,16,23.0000000000001,"A1F"
25770,38,0,4,"F",35,148,529,208,121,17,13,30,2,15,15,18,"N2F"
25774,92,NA,NA,NA,46,166,284,208,118,58,14,283,12,36,10,16.0000000000001,"A2F"
25777,61,NA,NA,"M",34,199,1010,514,146,83,13,345,31,16,15,19.0000000000001,"S2F"
25782,73,NA,NA,"F",47,157,1493,229,120,38,12,96,8,20,10,21,"S2E"
25784,70,0,5,"F",33,167,900,212,120,55,15,475,7,150,50,18,"A2G"
25787,66,0,5,"F",63,144,522,264,120,63,13,147,15,15,14,20.0000000000001,"A3E"
25791,62,1,2,"M",45,243,363,199,120,61,13,308,6,85,85,17.0000000000001,"A1G"
25793,48,1,3,"F",43,175,726,210,120,20,14,35,3,15,15,17.0000000000001,"N3F"
25796,50,0,2,"M",50,167,902,339,120,15,10,20,1,20,20,20.0000000000001,"F1F"
25797,27,1,3,"F",34,174,550,288,140,15,7,20,1,20,20,24,"N1F"
25804,62,1,6,"F",36,248,1782,476,123,29,14,57,5,15,12,18,"A4F"
25807,70,NA,NA,"F",34,236,2269,529,136,51,11,75,7,15,15,24,"A1F"
25808,58,1,6,"M",56,157,579,255,120,48,11,64,5,15,15,16.0000000000001,"A1F"
25813,57,1,1,"F",56,157,675,279,120,52,14,76,5,30,30,17.0000000000001,"A1G"
25816,41,1,7,"F",33,98,1574,308,154,15,13,25,2,15,10,15,"F1F"
25817,45,1,3,"F",39,178,353,186,120,66,13,118,9,20,20,16.0000000000001,"A1F"
25821,70,NA,NA,"F",41,192,346,244,120,69,13,116,12,30,30,17.0000000000001,"A1G"
25822,72,1,7,"M",42,104,5222,544,160,50,8,91,8,20,20,17.0000000000001,"A1F"
25823,53,1,6,"F",49,179,1088,365,140,43,12,44,7,15,15,18,"A1F"
25826,51,1,7,"M",44,212,1271,595,157,64,15,138,11,16,16,16.0000000000001,"A2F"
25827,66,NA,NA,NA,49,160,665,295,129,41,7,90,19,6,5,21,"A4D"
25828,62,1,3,"M",44,178,828,481,144,22,14,50,3,30,10,15,"N2G"
25832,73,NA,NA,"F",41,215,512,273,120,81,12,141,31,10,10,21,"A1E"
25835,69,1,5,"M",40,187,1263,468,138,56,16,82,9,15,10,18,"A3F"
25840,69,1,7,"F",55,156,922,460,157,19,14,28,2,15,15,16.0000000000001,"N2F"
