"ID","DONR","DAMT","AGE","HOME","HINC","GENDER","MEDAGE","MEDPPH","MEDHVAL","MEDINC","MEDEDUC","NUMPROM","NUMPRM12","RAMNTALL","NGIFTALL","MAXRAMNT","LASTGIFT","TDON","RFA_96"
23249,0,0,73,1,6,"F",40,217,1591,597,160,47,12,85,5,20,20,23.0000000000001,"A2F"
23260,0,0,64,1,7,"M",39,189,1280,496,134,73,15,174,16,20,20,16.0000000000001,"S2F"
23273,0,0,60,0,2,"F",37,250,668,409,120,32,12,41,3,21,21,18,"A1F"
23274,0,0,47,1,7,"F",57,180,1813,740,160,63,13,105,9,15,15,18,"A1F"
23292,0,0,49,0,3,"M",36,142,1063,255,137,66,10,151,18,16,16,24,"A1F"
23296,0,0,88,1,3,"M",52,167,1134,496,140,136,34,2237,46,100,50,23.0000000000001,"S2G"
23298,0,0,44,1,4,"F",42,186,486,255,120,28,13,34,4,11,11,16.0000000000001,"A3E"
23307,0,0,80,1,1,"F",39,115,669,205,125,22,10,30,2,20,20,22.0000000000001,"A1F"
23383,0,0,83,1,7,"M",44,188,1107,499,140,73,13,182,9,30,25,19.0000000000001,"A1G"
23396,1,30,41,1,7,"F",60,50,0,54,120,38,13,115,4,35,25,18,"A1G"
23406,0,0,71,NA,NA,"M",57,96,0,90,120,14,8,15,1,15,15,21,"F1F"
23413,0,0,60,NA,NA,"M",38,131,2667,162,120,17,8,15,1,15,15,26.0000000000001,"N1F"
23428,0,0,34,1,5,"M",44,184,1055,333,120,13,8,15,1,15,15,21,"F1F"
23438,0,0,67,1,1,"F",61,124,564,178,120,74,14,159,15,18,18,19.0000000000001,"A1F"
23440,0,0,36,1,3,"F",39,302,744,405,122,94,24,148,19,15,0,5.00000000000006,"A1E"
23480,0,0,42,0,3,"M",42,191,598,311,120,55,13,97,6,30,25,18,"A1G"
23532,0,0,74,0,1,"F",30,177,563,232,140,59,13,73,10,10,10,15,"A2E"
23534,0,0,68,1,4,"M",40,197,412,148,120,58,13,244,14,25,20,23.0000000000001,"A1F"
23546,0,0,75,1,1,"M",34,186,1608,238,120,66,16,281,18,25,10,5.00000000000006,"A1F"
23547,0,0,35,1,6,"M",48,91,466,224,120,26,15,62,6,15,10,16.0000000000001,"N4F"
23548,0,0,50,1,5,"F",32,128,732,264,132,21,12,30,2,20,20,20.0000000000001,"N2F"
23596,0,0,80,0,3,"M",52,163,210,214,120,61,13,234,14,30,30,18,"S2G"
23603,1,20,40,0,5,"M",45,127,2826,314,140,22,17,30,2,20,10,10.0000000000001,"F1F"
23605,0,0,70,1,5,"M",40,223,966,281,120,34,16,62,4,20,20,16.0000000000001,"A3F"
23630,0,0,46,1,2,"F",55,155,693,282,134,68,10,124,18,16,16,23.0000000000001,"A1F"
23679,0,0,60,0,2,"F",57,105,522,151,120,37,8,117,7,25,25,19.0000000000001,"A2G"
23681,0,0,52,1,5,"F",42,162,554,318,120,60,12,187,11,50,50,21,"A1G"
23714,0,0,74,1,5,"M",37,347,1061,612,158,20,12,25,2,15,15,17.0000000000001,"N2F"
23722,0,0,77,1,7,"M",41,163,4201,471,160,36,13,85,3,30,30,17.0000000000001,"A1G"
23737,0,0,55,NA,NA,"F",46,180,478,252,120,51,12,62,7,20,20,25.0000000000001,"A1F"
23764,0,0,75,1,3,"F",44,157,463,280,120,77,11,123,24,10,5,20.0000000000001,"S2E"
23783,0,0,49,1,7,"M",40,231,1472,532,138,71,13,212,12,27,23,18,"A2F"
23793,0,0,72,1,6,"F",41,195,1654,504,140,58,13,120,7,25,25,18,"A1G"
23813,0,0,76,1,3,"F",38,251,884,412,125,42,10,62,5,18,18,26.0000000000001,"A1F"
23826,0,0,75,0,2,"F",34,250,863,383,121,56,12,111,12,20,20,21,"S2F"
23865,0,0,60,0,1,"F",44,177,371,172,120,27,11,28,5,10,10,15,"A2D"
23875,0,0,52,1,2,"F",33,163,620,195,120,14,12,20,1,20,20,16.0000000000001,"F1F"
23878,1,10,84,1,2,"M",52,177,674,261,120,85,14,141,28,10,10,16.0000000000001,"S2E"
23905,0,0,53,1,6,"M",36,293,377,240,120,70,9,145,18,10,10,27,"A1E"
23907,0,0,86,1,2,"M",41,173,1089,296,120,57,13,110,7,20,20,16.0000000000001,"A2F"
23911,0,0,59,0,1,"M",54,156,502,213,120,47,12,51,4,20,20,24,"N1F"
23914,0,0,38,1,5,"M",37,267,702,340,120,34,13,34,4,16,16,19.0000000000001,"A2F"
23971,0,0,81,1,2,"F",42,189,367,254,120,67,27,163,24,10,9,5.00000000000006,"S4D"
23972,0,0,72,1,6,"U",45,179,1040,527,153,53,13,260,8,50,25,21,"A1G"
23974,0,0,62,0,1,"F",0,0,0,0,0,61,14,99,8,20,20,19.0000000000001,"A2F"
23987,0,0,74,1,6,"M",47,176,4507,614,149,30,12,62,4,17,17,18,"A2F"
23989,0,0,87,0,2,"F",33,129,438,319,120,56,13,81,8,15,15,18,"A1F"
24011,0,0,62,NA,NA,"F",41,197,1185,423,134,46,8,165,10,30,30,18,"A1G"
24016,0,0,69,1,3,"M",41,149,1739,506,160,39,12,93,8,15,15,24,"S2F"
24034,0,0,58,0,2,"F",50,129,356,162,120,76,13,136.5,20,15,15,18,"A1F"
24083,0,0,46,1,4,"F",39,205,697,326,120,50,15,54,6,15,15,16.0000000000001,"A2F"
24094,0,0,90,0,5,"M",42,168,743,361,137,98,21,222,24,13,12,17.0000000000001,"A1E"
24099,0,0,38,1,1,"M",40,199,381,198,120,53,13,86,6,18,18,18,"A1F"
24112,0,0,40,1,3,"F",38,170,481,277,128,24,14,30,4,11,7,16.0000000000001,"A3E"
24116,0,0,89,0,5,"F",47,258,814,457,160,53,8,151,18,13,10,17.0000000000001,"S4E"
24139,0,0,70,1,5,"M",38,211,833,247,120,28,23,50,3,25,20,15,"F1G"
24162,0,0,49,1,7,"M",43,165,1197,447,159,66,12,120,14,20,10,18,"A1E"
24168,0,0,72,1,1,"F",31,145,465,219,120,71,14,111,17,12,12,18,"A1E"
24221,0,0,64,1,4,"F",42,187,398,218,120,50,13,85,8,16,16,16.0000000000001,"A2F"
24235,0,0,83,1,1,"F",51,159,488,213,120,77,12,126.07,24,10,3,15,"S2D"
24242,0,0,62,1,5,"F",49,137,1214,370,160,61,13,125,6,25,25,18,"A1G"
24259,0,0,38,1,5,"M",34,231,1537,495,140,37,13,77,5,21,20,19.0000000000001,"A2F"
24275,1,5,48,1,4,"F",48,125,1771,311,160,43,15,60,11,10,5,16.0000000000001,"S4E"
24285,0,0,92,0,1,"M",42,206,1697,264,120,60,13,119,14,20,15,18,"A3F"
24320,0,0,71,1,5,"M",43,199,776,345,120,13,10,15,1,15,15,17.0000000000001,"F1F"
24323,0,0,64,NA,NA,"F",37,147,2287,369,138,43,11,53,5,25,25,26.0000000000001,"A1G"
24330,0,0,41,1,5,"M",38,204,696,327,120,50,14,105,8,20,13,21,"A3E"
24405,0,0,61,0,2,"M",45,138,640,233,120,13,8,15,1,15,15,21,"F1F"
24407,0,0,73,1,2,"M",38,253,1188,538,160,37,11,75,3,25,25,26.0000000000001,"A1G"
24408,0,0,60,1,5,"F",41,224,1240,607,140,30,9,25,3,15,15,26.0000000000001,"A1F"
24409,0,0,56,1,5,"F",39,130,464,145,135,41,14,127,7,30,30,16.0000000000001,"A3G"
24417,0,0,64,0,3,"F",36,298,698,396,120,62,13,201,7,50,30,23.0000000000001,"A1G"
24460,0,0,44,NA,NA,"M",39,222,634,286,120,59,13,98,7,30,30,18,"A2G"
24469,0,0,68,1,1,"M",45,157,808,271,124,22,10,20,2,15,15,19.0000000000001,"A1F"
24477,0,0,81,0,3,"F",38,300,1641,767,160,44,15,49,11,10,7,15,"A3E"
24485,0,0,63,1,3,"M",29,129,709,150,160,33,10,36,3,16,16,23.0000000000001,"A1F"
24514,0,0,84,0,2,"M",52,135,373,257,120,50,6,59,20,5,5,17.0000000000001,"S3D"
24530,0,0,36,1,7,"F",43,180,654,338,120,53,15,63,7,15,10,21,"A2E"
24555,0,0,54,1,4,"M",35,188,1875,389,120,67,13,109,10,15,15,18,"A1F"
24556,0,0,81,NA,NA,"F",38,241,1777,335,120,57,15,117,18,10,7,15,"S4E"
24571,0,0,93,0,3,"F",43,169,1172,410,137,60,14,95,8,16,15,21,"A1F"
24585,1,25,43,1,5,"F",36,274,942,497,140,14,12,25,1,25,25,16.0000000000001,"F1G"
24617,0,0,69,1,4,"M",40,187,1245,375,139,69,13,103,8,21,21,26.0000000000001,"A1F"
24627,0,0,58,1,1,"M",42,191,660,326,120,13,10,20,1,20,20,17.0000000000001,"F1F"
24628,0,0,77,NA,NA,"F",36,234,303,229,120,91,22,165,10,35,20,23.0000000000001,"A1F"
24634,0,0,53,1,6,"F",41,143,3671,320,140,34,23,40,4,15,15,15,"A1E"
24695,0,0,60,1,6,"M",45,174,546,294,120,14,12,25,1,25,25,16.0000000000001,"F1G"
24697,0,0,45,1,2,"M",45,176,561,272,131,52,26,66,10,9,6,9,"A4D"
24700,0,0,58,1,5,"M",39,191,570,205,120,59,13,96,8,20,20,19.0000000000001,"A1F"
24708,0,0,64,1,5,"F",39,187,1143,325,120,17,7,25,1,25,25,27,"N1G"
24721,0,0,58,1,6,"M",42,174,957,399,140,13,8,15,1,15,15,20.0000000000001,"F1F"
24724,0,0,64,1,4,"M",42,238,2128,470,140,44,12,81,9,15,15,15,"A2F"
24728,0,0,54,0,5,"F",40,103,2726,371,140,14,8,18,1,18,18,21,"N1F"
24733,0,0,48,1,5,"M",42,178,699,214,120,16,10,20,1,20,20,20.0000000000001,"F1F"
24757,0,0,66,1,5,"F",39,243,1243,549,140,15,10,20,1,20,20,20.0000000000001,"F1F"
24764,0,0,49,NA,NA,"M",40,179,584,316,120,59,12,115,13,21,21,22.0000000000001,"A1F"
24785,0,0,43,NA,NA,"F",37,331,1667,398,120,44,9,87,20,6,4,17.0000000000001,"S4D"
24789,0,0,66,1,4,"F",41,176,2519,450,133,47,12,86,8,20,15,22.0000000000001,"A1F"
24813,0,0,83,1,5,"M",57,135,652,233,130,19,10,25,2,20,20,17.0000000000001,"A1F"
24827,0,0,90,0,3,"F",64,185,5926,978,160,47,15,351,10,50,45,16.0000000000001,"A4G"
24837,0,0,58,1,5,"M",37,198,670,310,120,32,12,47,5,14,12,17.0000000000001,"A3E"
24847,0,0,56,1,7,"F",44,222,1624,785,160,59,13,150,7,35,35,17.0000000000001,"A1G"
24848,0,0,54,1,3,"F",44,182,568,328,120,32,14,46,10,6,6,15,"A4D"
24851,0,0,90,1,6,"M",40,150,2094,468,140,55,11,90,12,9,8,20.0000000000001,"A3D"
24864,0,0,27,0,3,"M",40,132,2347,471,158,30,9,26,2,15,15,25.0000000000001,"A1F"
24873,0,0,53,1,4,"M",47,157,579,309,120,22,12,36,3,20,20,18,"A2F"
24878,0,0,82,0,2,"F",55,75,1575,121,120,74,13,189,14,20,20,16.0000000000001,"S2F"
24906,0,0,30,1,5,"F",36,266,682,370,120,19,13,40,3,15,15,15,"N2F"
24927,0,0,78,1,6,"M",50,176,1120,556,150,91,24,135,9,25,20,17.0000000000001,"A2G"
24929,0,0,76,1,7,"M",37,241,2148,495,140,58,12,93,13,14,14,17.0000000000001,"A1E"
24931,0,0,49,1,7,"M",36,244,904,469,140,25,12,50,5,15,10,19.0000000000001,"A4F"
24934,0,0,83,1,1,"F",40,163,436,270,120,77,12,216,22,15,10,21,"A1E"
24945,0,0,72,0,4,"F",39,230,484,240,120,25,12,41,3,16,15,22.0000000000001,"A2F"
24960,0,0,45,0,1,"M",37,297,655,246,120,74,13,254,21,30,12,17.0000000000001,"A1E"
24970,0,0,54,1,7,"M",37,240,803,397,125,22,10,30,2,20,20,22.0000000000001,"A1F"
24993,1,25,48,1,5,"M",51,159,1383,410,130,64,13,141,11,25,25,17.0000000000001,"S2G"
24999,0,0,72,1,5,"F",39,201,1239,305,120,55,11,172,14,36,10,19.0000000000001,"A1E"
25009,0,0,47,1,6,"F",40,185,427,310,120,52,10,103,12,20,20,26.0000000000001,"A1F"
25053,0,0,35,NA,NA,"F",39,172,513,261,120,63,14,118,9,25,25,22.0000000000001,"A1G"
25075,0,0,64,1,2,"F",45,131,616,245,120,40,9,30,3,15,15,25.0000000000001,"A1F"
25098,0,0,71,0,5,"M",41,156,496,358,120,13,8,15,1,15,15,21,"F1F"
25118,1,11,49,1,6,"M",37,176,343,309,120,48,12,134,13,15,13,20.0000000000001,"S4F"
25142,0,0,50,0,5,"M",39,228,652,354,120,39,11,66,5,25,15,24,"A1F"
25156,0,0,69,NA,NA,"F",42,217,797,397,120,57,14,175,7,50,50,18,"A2G"
25166,0,0,55,1,2,"M",53,106,923,385,136,81,12,247,27,13,11,24,"S3E"
25179,0,0,88,NA,NA,"F",47,174,317,200,120,66,12,65,20,10,10,19.0000000000001,"A1E"
25180,0,0,68,1,1,"F",43,171,502,214,120,20,11,40,2,20,20,16.0000000000001,"N2F"
25189,0,0,46,1,7,"F",65,123,1552,218,120,49,13,66,5,20,20,17.0000000000001,"A1F"
25206,1,33,60,1,5,"M",42,233,3233,684,150,76,13,285,22,18,17,18,"S2F"
25208,0,0,70,0,2,"F",36,188,651,298,120,61,13,146,7,27,10,17.0000000000001,"A3G"
25219,0,0,38,0,6,"M",44,207,743,499,125,37,12,70,4,20,20,22.0000000000001,"A2F"
25228,0,0,74,0,5,"F",45,177,436,185,116,39,10,62,7,20,20,26.0000000000001,"A1F"
25231,0,0,33,1,4,"M",36,177,308,120,102,52,13,56,14,5,5,16.0000000000001,"S4D"
25233,0,0,56,1,4,"M",40,97,486,265,125,45,9,161,12,20,20,20.0000000000001,"A2F"
25278,0,0,91,0,5,"F",48,181,383,215,120,70,13,101,15,15,7,18,"S2F"
25282,0,0,70,1,2,"M",64,149,2048,736,145,31,13,71,7,15,13,18,"S4E"
25292,0,0,76,0,1,"M",47,182,1102,239,120,75,16,240,21,25,12,18,"S4E"
25298,0,0,51,1,4,"F",0,0,0,0,0,59,16,110,17,15,10,12,"N1E"
25310,0,0,50,1,3,"M",41,255,1576,654,151,45,15,170,4,100,100,18,"A1G"
25314,0,0,84,1,7,"M",33,142,856,280,120,34,12,45,4,20,20,21,"A1F"
25324,0,0,77,1,3,"M",44,185,619,363,122,75,14,245,19,19,19,21,"S4F"
25330,0,0,47,1,5,"F",35,139,438,201,120,51,13,112,11,13,12,19.0000000000001,"A4E"
25343,0,0,68,1,1,"M",43,195,386,182,119,65,7,160,27,11,10,17.0000000000001,"A1E"
25358,0,0,49,1,4,"M",44,180,384,269,120,59,13,190,14,27,22,22.0000000000001,"S2G"
25391,0,0,77,NA,NA,NA,51,169,603,311,120,70,14,108,16,10,10,18,"S2E"
25396,0,0,48,NA,NA,"F",0,0,0,0,0,21,12,35,2,25,25,18,"N2G"
25410,0,0,77,0,2,"F",40,160,1075,375,128,60,11,208,23,15,13,26.0000000000001,"A1E"
25413,0,0,90,0,2,"F",37,171,434,265,120,85,12,216,18,20,10,17.0000000000001,"S2E"
25429,0,0,42,0,5,"F",36,123,1176,419,160,14,12,20,1,20,20,16.0000000000001,"F1F"
25438,0,0,45,1,4,"M",50,177,573,345,120,38,13,92,6,25,25,18,"A2G"
25458,0,0,96,NA,NA,NA,62,156,1163,314,120,36,13,58,4,20,16,18,"A1F"
25467,0,0,27,1,3,"M",43,193,481,290,120,56,12,80,7,16,15,17.0000000000001,"A1F"
25468,0,0,75,0,2,"F",67,99,916,197,116,47,7,187,12,25,25,18,"A2G"
25494,0,0,74,NA,NA,"F",40,196,1049,356,120,65,14,240,18,40,20,22.0000000000001,"A1F"
25503,0,0,75,1,5,"F",52,144,331,217,120,61,10,65,15,6,5,18,"S3D"
25524,1,15,61,0,6,"M",41,249,1333,604,138,15,13,27,2,15,12,15,"F1F"
25529,0,0,52,1,3,"M",30,180,375,260,120,25,11,37,3,15,15,19.0000000000001,"A2F"
25555,0,0,50,0,2,"M",41,252,439,310,120,47,14,51,6,20,20,18,"A1F"
25558,0,0,44,1,5,"F",40,228,2476,366,136,58,13,80,12,12,12,16.0000000000001,"S2E"
25561,0,0,46,0,6,"M",40,243,957,461,121,32,12,52,8,10,7,19.0000000000001,"S4E"
25571,0,0,97,0,2,"U",47,197,501,218,120,43,12,70,7,20,20,25.0000000000001,"A1F"
25581,0,0,69,1,7,"M",58,155,1529,656,143,47,12,100,3,50,50,19.0000000000001,"A1G"
25610,0,0,32,0,4,"F",37,253,682,375,120,29,12,52,4,20,20,21,"S2F"
25615,0,0,63,1,7,"F",41,224,2484,562,140,78,14,213,16,30,25,20.0000000000001,"S3G"
25620,0,0,36,NA,NA,NA,39,326,2715,643,138,48,13,121,12,15,15,22.0000000000001,"A4F"
25626,0,0,54,1,5,"F",48,179,806,357,120,69,10,134,14,16,16,24,"A1F"
25641,0,0,30,0,4,"F",45,201,3081,405,120,61,27,160,4,100,30,18,"A2G"
25651,0,0,80,1,2,"F",42,168,1619,438,140,54,12,89,6,17,15,23.0000000000001,"A1F"
25673,0,0,68,1,3,"F",54,166,1998,371,136,37,11,60,6,20,20,26.0000000000001,"A1F"
25682,0,0,36,1,5,"F",35,145,646,318,140,14,8,32,2,17,17,16.0000000000001,"A1F"
25691,0,0,53,NA,NA,"F",37,241,1346,412,125,70,14,370,11,45,45,16.0000000000001,"S2G"
25703,0,0,36,1,4,"F",40,226,2774,577,141,36,13,76,5,20,20,19.0000000000001,"A2F"
25705,0,0,65,1,4,"M",40,215,736,316,122,63,13,186,8,37,37,16.0000000000001,"A2G"
25707,0,0,76,1,4,"M",45,169,2193,604,160,26,14,200,8,25,25,16.0000000000001,"A4G"
25720,0,0,70,0,2,"F",42,189,2040,525,152,32,13,39,5,10,10,18,"A3E"
25741,0,0,55,1,2,"F",42,198,661,337,120,34,14,49,11,6,4,16.0000000000001,"S4D"
25745,0,0,46,0,6,"F",42,225,886,429,129,37,11,65,3,30,30,26.0000000000001,"A1G"
25758,0,0,76,0,6,"F",56,94,251,87,120,33,12,70,5,15,15,25.0000000000001,"A2F"
25765,0,0,84,0,5,"F",36,264,1000,531,139,48,12,80,7,20,20,24,"A2F"
25766,0,0,56,1,6,"M",39,174,935,313,120,16,10,20,1,20,20,20.0000000000001,"F1F"
25767,0,0,87,1,7,"M",41,246,814,568,158,68,12,122,13,20,16,23.0000000000001,"A1F"
25784,0,0,70,0,5,"F",33,167,900,212,120,55,15,475,7,150,50,18,"A2G"
25791,0,0,62,1,2,"M",45,243,363,199,120,61,13,308,6,85,85,17.0000000000001,"A1G"
25804,0,0,62,1,6,"F",36,248,1782,476,123,29,14,57,5,15,12,18,"A4F"
25828,0,0,62,1,3,"M",44,178,828,481,144,22,14,50,3,30,10,15,"N2G"
25839,0,0,52,1,7,"M",47,174,1391,623,160,56,13,102,12,11,10,18,"S2E"
25849,0,0,37,1,5,"M",42,186,856,418,140,56,19,72,5,20,20,25.0000000000001,"A1F"
25869,0,0,53,1,5,"F",35,205,221,94,114,41,14,56,4,23,23,16.0000000000001,"A1F"
25884,0,0,70,1,4,"F",48,198,5680,836,160,43,10,55,5,15,15,18,"A1F"
25903,0,0,64,1,5,"M",41,324,2921,642,140,19,16,27,2,15,12,7.00000000000011,"F1F"
25904,0,0,83,1,4,"F",44,183,264,265,120,79,11,303,48,10,5,15,"S4D"
25910,0,0,94,1,6,"M",41,317,2174,857,160,30,14,80,7,15,6,18,"S4F"
25922,0,0,78,0,2,"F",33,181,884,332,145,14,12,20,1,20,20,16.0000000000001,"F1F"
25937,0,0,86,1,4,"M",50,161,602,406,125,54,14,70,5,30,30,21,"A1G"
25942,0,0,45,1,4,"M",34,311,1765,301,117,23,13,50,2,30,30,18,"N2G"
25958,1,6,48,1,6,"F",39,227,718,374,120,45,7,72,12,10,10,21,"A4E"
26007,0,0,36,1,3,"F",42,195,346,153,120,53,14,104,14,10,7,17.0000000000001,"S4D"
26047,0,0,82,1,2,"M",41,179,368,303,120,94,35,161,17,16,15,4.00000000000011,"A1E"
26052,0,0,52,1,6,"F",41,160,1488,420,160,39,14,113,7,21,21,18,"A4F"
26073,0,0,36,1,4,"F",42,193,598,284,120,63,13,288,28,15,15,20.0000000000001,"S2F"
26084,0,0,76,1,2,"M",42,157,387,333,120,48,7,105,14,11,8,18,"S2E"
26085,0,0,52,1,5,"F",43,189,416,227,120,15,13,31,2,25,6,15,"F1G"
26099,0,0,37,1,4,"M",46,171,577,320,120,48,13,96,9,16,10,17.0000000000001,"A3F"
26106,0,0,76,1,2,"M",56,128,1063,294,120,33,12,73,8,15,15,23.0000000000001,"S2F"
26132,0,0,75,NA,NA,"M",45,228,348,111,91,100,22,235,21,20,10,18,"S4F"
26135,0,0,69,0,2,"M",41,238,247,118,117,43,12,85,3,30,30,23.0000000000001,"A1G"
26139,0,0,50,1,6,"F",40,211,994,515,140,56,14,155,13,16,15,17.0000000000001,"S3F"
26142,0,0,72,1,5,"M",42,254,2696,663,151,45,11,176,8,30,20,25.0000000000001,"A1F"
26145,0,0,49,1,6,"F",36,214,1222,540,152,76,29,197,6,100,100,20.0000000000001,"A1G"
26168,0,0,66,1,4,"U",43,185,458,205,120,63,12,87,21,6,5,19.0000000000001,"S4D"
26172,0,0,48,1,5,"F",39,233,388,247,120,76,12,171,16,25,25,20.0000000000001,"S2G"
26190,0,0,64,1,5,"M",38,270,705,365,120,38,10,40,3,16,16,21,"A1F"
26197,1,10,78,NA,NA,"F",46,183,1462,496,135,72,12,134,16,15,13,15,"L2F"
26202,0,0,38,NA,NA,"F",41,136,5000,501,154,70,27,382,8,100,75,18,"A3G"
26214,0,0,69,0,5,"M",38,241,730,407,140,42,13,153,8,27,25,20.0000000000001,"S2G"
26227,0,0,70,0,5,"F",47,165,679,305,120,61,11,142,14,15,10,25.0000000000001,"A2E"
26231,0,0,54,1,6,"F",53,180,3831,606,160,14,11,25,1,25,25,17.0000000000001,"F1G"
26270,0,0,51,1,5,"M",48,156,601,259,137,65,12,172,12,30,30,24,"A1G"
26271,0,0,41,1,6,"M",39,326,1188,823,160,47,14,64,8,12,10,15,"A2E"
26276,0,0,46,0,1,"F",41,205,571,222,120,25,14,34,5,10,8,16.0000000000001,"A4E"
26303,0,0,38,1,6,"M",38,303,973,496,140,42,8,145,5,40,40,15,"A1G"
26323,0,0,93,0,1,"F",40,225,1155,466,121,71,11,165,25,13,2,17.0000000000001,"A3D"
26330,0,0,58,1,5,"F",35,125,1361,273,128,43,13,97,6,25,25,21,"A2G"
26347,0,0,41,1,3,"F",38,167,531,136,120,29,12,62,5,15,13,19.0000000000001,"A2F"
26351,0,0,67,NA,NA,"F",50,181,790,458,120,30,13,60,6,10,10,16.0000000000001,"A3E"
26354,0,0,67,NA,NA,"M",37,153,2156,319,132,30,10,35,3,15,15,17.0000000000001,"A1F"
26359,0,0,74,1,4,"M",39,225,740,314,120,59,13,72,7,20,20,20.0000000000001,"A1F"
26391,0,0,44,1,5,"F",42,192,526,341,120,40,13,156,7,50,16,18,"A3G"
26408,0,0,74,1,4,"M",44,175,2885,407,132,54,12,110,12,13,12,21,"A2E"
26422,0,0,67,1,3,"F",43,198,2939,528,140,43,10,102,13,13,9,25.0000000000001,"S2E"
26430,0,0,48,0,3,"F",37,221,870,361,121,51,12,193,21,12,12,20.0000000000001,"A1E"
26460,0,0,47,0,5,"F",41,215,912,374,120,70,24,94,8,15,15,18,"A1F"
26463,0,0,66,1,6,"F",41,236,844,436,131,46,14,99,7,25,25,17.0000000000001,"A3G"
26465,0,0,53,1,6,"M",37,267,1951,529,140,65,13,345,9,50,50,18,"A2G"
26472,0,0,88,0,2,"F",61,75,716,113,120,29,15,31,6,10,5,16.0000000000001,"A4E"
26493,0,0,72,1,1,"M",41,197,371,148,120,40,13,61,5,20,20,17.0000000000001,"A2F"
26505,0,0,68,1,4,"F",51,163,1187,428,130,49,15,136,10,20,20,18,"A1F"
26507,0,0,86,1,7,"M",45,143,2179,498,149,53,14,133,14,15,15,17.0000000000001,"A3F"
26515,0,0,82,1,6,"F",38,197,2084,460,133,56,13,123,7,20,20,20.0000000000001,"A2F"
26535,0,0,55,1,6,"F",37,230,472,290,120,34,9,50,2,25,25,26.0000000000001,"A1G"
26574,0,0,48,0,4,"F",37,115,424,170,120,36,14,60,7,12,10,16.0000000000001,"A4E"
26575,0,0,36,1,3,"F",46,170,295,218,120,37,14,58,8,11,10,16.0000000000001,"A3E"
26604,0,0,26,1,5,"F",58,159,715,284,120,53,12,74,6,20,20,16.0000000000001,"A1F"
26610,0,0,68,1,3,"F",39,211,590,300,120,33,10,33,3,20,20,26.0000000000001,"A1F"
26612,0,0,45,1,2,"F",39,248,743,441,126,83,13,332,22,20,18,19.0000000000001,"S2F"
26621,0,0,34,1,7,"M",37,285,729,353,121,14,11,20,1,20,20,16.0000000000001,"F1F"
26646,0,0,50,0,2,"F",41,196,705,440,139,42,25,99,7,20,10,9,"A3F"
26652,0,0,84,0,3,"M",41,194,597,250,120,23,5,20,2,15,15,25.0000000000001,"A1F"
26654,0,0,61,1,5,"M",48,156,437,230,120,63,13,145,9,25,20,21,"A1F"
26663,0,0,29,NA,NA,"F",43,171,605,331,134,50,12,145,11,25,10,24,"A3F"
26676,0,0,34,1,5,"M",33,238,1513,454,140,17,12,50,1,50,50,20.0000000000001,"F1G"
26680,0,0,66,1,2,"F",48,162,246,188,120,45,6,74,15,10,10,15,"A1D"
26682,0,0,88,0,2,"F",41,162,510,281,130,74,11,147,15,16,16,24,"A1F"
26692,0,0,44,0,1,"M",48,113,2563,271,124,44,13,101,12,12,10,15,"S4E"
26716,0,0,48,1,6,"F",39,198,1175,586,160,16,7,15,1,15,15,24,"N1F"
26724,0,0,54,1,5,"F",28,85,550,230,146,58,12,91,6,20,20,22.0000000000001,"A1F"
26739,1,19,50,NA,NA,"F",34,138,694,268,136,35,9,59,7,15,15,16.0000000000001,"A1F"
26752,0,0,94,1,6,"F",39,164,898,428,137,13,10,20,1,20,20,17.0000000000001,"F1F"
26758,0,0,41,1,5,"M",45,166,4347,401,141,14,12,25,1,25,25,16.0000000000001,"F1G"
26763,0,0,84,NA,NA,"F",45,163,1834,421,140,79,13,329,21,26,25,15,"A1G"
26784,0,0,65,NA,NA,"F",38,257,943,531,149,57,17,101,9,18,15,16.0000000000001,"A1F"
26785,0,0,73,NA,NA,"F",41,195,658,305,120,21,6,45,3,23,23,26.0000000000001,"A1F"
26794,0,0,63,1,4,"F",38,242,324,203,120,55,13,125,8,20,20,18,"S2F"
26806,0,0,56,1,2,"F",44,172,430,203,120,53,8,92,11,15,15,18,"A2F"
26817,0,0,52,1,3,"F",40,237,2552,458,137,81,13,166,35,8,5,18,"S4D"
26843,0,0,74,1,4,"F",40,195,847,333,123,34,12,35,6,7,5,18,"A4D"
26855,0,0,55,1,6,"F",40,231,609,324,126,51,11,67,4,20,20,24,"A1F"
26862,0,0,94,1,7,"M",39,236,724,519,144,93,30,170,14,16,15,6,"A1F"
26874,0,0,40,1,3,"F",45,150,719,283,129,55,13,65,5,19,19,17.0000000000001,"A1F"
26876,1,20,90,NA,NA,"F",43,180,1911,670,160,85,17,224,19,19,19,18,"A2F"
26879,0,0,50,1,5,"M",33,231,1059,525,155,15,9,15,1,15,15,19.0000000000001,"F1F"
26892,1,20,72,1,5,"F",45,218,1572,675,160,67,13,110,9,20,20,18,"A1F"
26906,0,0,73,0,4,"F",58,147,376,179,120,36,12,41,7,8,7,20.0000000000001,"A4D"
26910,0,0,75,NA,NA,"F",44,167,1330,349,127,30,10,30,2,20,20,21,"A1F"
26911,0,0,57,1,3,"M",39,165,563,251,120,37,11,50,3,20,20,24,"A1F"
26914,0,0,58,0,3,"F",43,164,644,343,140,52,14,92,8,20,15,19.0000000000001,"A3F"
